Updated at,Company,Crunchbase Url,Last Valuation (Billion $),Date Joined,Year Joined,City,Country,Industry,Investors,Company Website
"6/1/2023, 2:10:46 AM",PolicyBazaar,https://www.cbinsights.com/company/policybazaar,2.4,5/6/2019,2019,Gurgaon,India,Fintech,"[""Info Edge"",""Softbank Capital""]",
"6/1/2023, 2:10:39 AM",Pendo,https://www.cbinsights.com/company/pendoio,2.6,10/17/2019,2019,Raleigh,United States,Internet software & services,"[""Contour Venture Partners"",""Battery Ventures"",""Core Capital Partners""]",
"6/1/2023, 2:10:34 AM",Workrise,https://www.cbinsights.com/company/rigup,2.9,9/30/2019,2019,Austin,United States,Internet software & services,"[""Founders Fund"",""Quantum Energy Partners"",""Bedrock Capital""]",
"6/1/2023, 2:10:34 AM",Kraken,https://www.cbinsights.com/company/payward,2.92,6/25/2019,2019,San Francisco,United States,Fintech,"[""Bnk To The Future"",""Trammell Ventures"",""SBI Investment""]",
"6/1/2023, 2:10:29 AM",CMR Surgical,https://www.cbinsights.com/company/cambridge-medical-robotics,3,9/17/2019,2019,Cambridge,United Kingdom,Health,"[""Cambridge Innovation Capital"",""LGT Capital Partners"",""Escala Capital""]",
"6/1/2023, 2:10:28 AM",Wildlife Studios,https://www.cbinsights.com/company/wildlife-studios,3,12/5/2019,2019,Sao Paulo,Brazil,Other,"[""Benchmark"",""Bessemer Venture Partners""]",
"6/1/2023, 2:10:28 AM",FlixMobility,https://www.cbinsights.com/company/fixbus,3,7/18/2019,2019,Munich,Germany,Auto & transportation,"[""Holtzbrinck Ventures"",""Unternehmertum Venture Capital"",""General Atlantic""]",
"6/1/2023, 2:10:23 AM",Sila,https://www.cbinsights.com/company/sila-nanotechnologies,3.3,4/16/2019,2019,Alameda,United States,Other,"[""Bessemer Venture Partners"",""Sutter Hill Ventures"",""Matrix Partners""]",
"6/1/2023, 2:10:21 AM",Acronis,https://www.cbinsights.com/company/acronis,3.5,9/18/2019,2019,Schaffhausen,Switzerland,Cybersecurity,"[""Goldman Sachs"",""VebVentures"",""Insight Partners""]",
"6/1/2023, 2:10:15 AM",Dataiku,https://www.cbinsights.com/company/dataiku,3.7,12/4/2019,2019,New York,United States,Artificial intelligence,"[""Alven Capital"",""FirstMark Capital"",""capitalG""]",
"6/1/2023, 2:10:13 AM",StockX,https://www.cbinsights.com/company/stockx,3.8,6/26/2019,2019,Detroit,United States,E-commerce & direct-to-consumer,"[""Google Ventures"",""Battery Ventures"",""DST Global""]",
"6/1/2023, 2:10:08 AM",Next Insurance,https://www.cbinsights.com/company/next-insurance,4,10/7/2019,2019,Palo Alto,United States,Fintech,"[""Zeev Ventures"",""Ribbit Capital"",""TLV Partners""]",
"6/1/2023, 2:10:08 AM",Impossible Foods,https://www.cbinsights.com/company/impossible-foods,4,5/13/2019,2019,Redwood City,United States,Consumer & retail,"[""Khosla Ventures"",""Horizons Ventures"",""Temasek Holdings""]",
"6/1/2023, 2:10:05 AM",Miaoshou Doctor,https://www.cbinsights.com/company/miaoshou-doctor,4.25,6/27/2019,2019,Beijing,China,E-commerce & direct-to-consumer,"[""Sequoia Capital China"",""Qiming Venture Partners"",""Tencent Holdings""]",
"6/1/2023, 2:10:04 AM",Zipline,https://www.cbinsights.com/company/romotive,4.2,5/20/2019,2019,South San Francisco,United States,"Supply chain, logistics, & delivery","[""Sequoia Capital"",""Baillie Gifford & Co."",""Google Ventures""]",
"6/1/2023, 2:10:04 AM",Guild Education,https://www.cbinsights.com/company/guild-education,4.4,11/13/2019,2019,Denver,United States,Internet software & services,"[""General Atlantic"",""Blackstone"",""ICONIQ Growth""]",
"6/1/2023, 2:10:03 AM",Outreach,https://www.cbinsights.com/company/componentlab,4.4,4/16/2019,2019,Seattle,United States,Internet software & services,"[""Mayfield Fund"",""M12"",""Trinity Ventures""]",
"6/1/2023, 2:10:03 AM",Lenskart,https://www.cbinsights.com/company/valyoo-technologies,4.5,12/20/2019,2019,Faridabad,India,E-commerce & direct-to-consumer,"[""Chiratae Ventures"",""PremjiInvest"",""Softbank""]",
"6/1/2023, 2:10:03 AM",wefox,https://www.cbinsights.com/company/financefox,4.5,3/5/2019,2019,Berlin,Germany,Fintech,"[""Salesforce Ventures"",""Seedcamp"",""OMERS Ventures""]",
"6/1/2023, 2:10:02 AM",Vinted,https://www.cbinsights.com/company/vinted,4.53,11/27/2019,2019,Vilnius,Lithuania,E-commerce & direct-to-consumer,"[""Accel"",""Insight Partners"",""Burda Principal Investments""]",
"6/1/2023, 2:10:01 AM",Checkr,https://www.cbinsights.com/company/checkr,4.6,9/19/2019,2019,San Francisco,United States,Internet software & services,"[""Y Combinator"",""Accel"",""T. Rowe Price""]",
"6/1/2023, 2:09:58 AM",Icertis,https://www.cbinsights.com/company/icertis,5,7/17/2019,2019,Bellevue,United States,Artificial intelligence,"[""Eight Roads Ventures"",""Greycroft"",""Ignition Partners""]",
"6/1/2023, 2:09:58 AM",Ola Electric Mobility,https://www.cbinsights.com/company/ola-electric-mobility,5,7/2/2019,2019,Bengaluru,India,Auto & transportation,"[""SoftBank Group"",""Tiger Global Management"",""Matrix Partners India""]",
"6/1/2023, 2:09:56 AM",Horizon Robotics,https://www.cbinsights.com/company/horizon-robotics,5,2/27/2019,2019,Beijing,China,Artificial intelligence,"[""Hillhouse Capital Management"",""Linear Venture"",""Morningside Venture Capital""]",
"6/1/2023, 2:09:56 AM",Airwallex,https://www.cbinsights.com/company/airwallex,5.5,3/25/2019,2019,Melbourne,Australia,Fintech,"[""DST Global"",""Sequoia Capital China"",""Tencent Holdings""]",
"6/1/2023, 2:09:55 AM",QuintoAndar,https://www.cbinsights.com/company/quintoandar,5.1,9/9/2019,2019,Campinas,Brazil,E-commerce & direct-to-consumer,"[""Kaszek Ventures"",""General Atlantic"",""SoftBank Group""]",
"6/1/2023, 2:09:55 AM",OneTrust,https://www.cbinsights.com/company/onetrust,5.1,7/11/2019,2019,Atlanta,United States,Internet software & services,"[""Insight Partners""]",
"6/1/2023, 2:09:55 AM",Collibra,https://www.cbinsights.com/company/collibra,5.25,1/29/2019,2019,Brussels,Belgium,Data management & analytics,"[""Index Ventures"",""Battery Ventures"",""ICONIQ Capital""]",
"6/1/2023, 2:09:49 AM",DataRobot,https://www.cbinsights.com/company/datarobot,6.3,7/29/2019,2019,Boston,United States,Artificial intelligence,"[""New Enterprise Associates"",""Accomplice"",""IA Ventures""]",
"6/1/2023, 2:09:48 AM",Doctolib,https://www.cbinsights.com/company/doctolib,6.4,3/19/2019,2019,Paris,France,Health,"[""BPI France"",""Kerala Ventures"",""Accel""]",
"6/1/2023, 2:09:45 AM",Scale AI,https://www.cbinsights.com/company/scale,7.3,8/5/2019,2019,San Francisco,United States,Artificial intelligence,"[""Accel"",""Y Combinator"",""Index Ventures""]",
"6/1/2023, 2:09:45 AM",Carta,https://www.cbinsights.com/company/eshares,7.4,5/6/2019,2019,San Francisco,United States,Fintech,"[""Menlo Ventures"",""Spark Capital"",""Union Square Ventures""]",
"6/1/2023, 2:09:42 AM",Dream11,https://www.cbinsights.com/company/dream11,8,4/9/2019,2019,Mumbai,India,Internet software & services,"[""Kaalari Capital"",""Tencent Holdings"",""Steadview Capital""]",
"6/1/2023, 2:09:40 AM",SumUp,https://www.cbinsights.com/company/sumup,8.5,7/16/2019,2019,London,United Kingdom,Fintech,"[""American Express Ventures"",""Goldman Sachs"",""Bain Capital Credit""]",
"6/1/2023, 2:09:39 AM",Anduril,https://www.cbinsights.com/company/anduril,8.48,9/11/2019,2019,Irvine,United States,Artificial intelligence,"[""Andreessen Horowitz"",""Founders Fund"",""Revolution Ventures""]",
"6/1/2023, 2:09:39 AM",Nuro,https://www.cbinsights.com/company/nuro-ai,8.6,2/11/2019,2019,Mountain View,United States,Auto & transportation,"[""SoftBank Group"",""Greylock Partners"",""Gaorong Capital""]",
"6/1/2023, 2:09:38 AM",Rapyd,https://www.cbinsights.com/company/rapyd,8.75,12/3/2019,2019,London,United Kingdom,Fintech,"[""Target Global"",""General Catalyst"",""Durable Capital Partners""]",
"6/1/2023, 2:09:37 AM",Northvolt,https://www.cbinsights.com/company/northvolt,9.08,6/12/2019,2019,Stockholm,Sweden,Other,"[""Vattenfall"",""Volkswagen Group"",""Goldman Sachs""]",
"6/1/2023, 2:09:35 AM",N26,https://www.cbinsights.com/company/number26,9.23,1/10/2019,2019,Berlin,Germany,Fintech,"[""Redalpine Venture Partners"",""Earlybird Venture Capital"",""Valar Ventures""]",
"6/1/2023, 2:09:35 AM",HEYTEA,https://www.cbinsights.com/company/heytea,9.28,7/1/2019,2019,Shenzhen,China,Other,"[""Sequoia Capital China"",""Tencent Investment"",""BA Capital""]",
"6/1/2023, 2:09:32 AM",Huolala,https://www.cbinsights.com/company/easyvan-hong-kong-limited,10,2/21/2019,2019,Cheung Sha Wan,Hong Kong,"Supply chain, logistics, & delivery","[""MindWorks Ventures"",""Shunwei Capital Partners"",""Xiang He Capital""]",
"6/1/2023, 2:09:31 AM",Checkout.com,https://www.cbinsights.com/company/checkoutcom,11,5/2/2019,2019,London,United Kingdom,Fintech,"[""Tiger Global Management"",""Insight Partners"",""DST Global""]",
"6/1/2023, 2:09:28 AM",Faire,https://www.cbinsights.com/company/faire-1,12.59,10/30/2019,2019,San Francisco,United States,Artificial intelligence,"[""Khosla Ventures"",""Forerunner Ventures"",""Sequoia Capital""]",
"6/1/2023, 2:09:27 AM",Grammarly,https://www.cbinsights.com/company/grammarly,13,10/10/2019,2019,San Francisco,United States,Internet software & services,"[""General Catalyst"",""Institutional Venture Partners"",""Breyer Capital""]",
"6/1/2023, 2:09:26 AM",Ripple,https://www.cbinsights.com/company/ripple-labs,15,12/20/2019,2019,San Francisco,United States,Fintech,"[""IDG Capital"",""Venture51"",""Lightspeed Venture Partners""]",
"6/1/2023, 2:09:24 AM",Chime,https://www.cbinsights.com/company/chimecard,25,3/5/2019,2019,San Francisco,United States,Fintech,"[""Forerunner Ventures"",""Crosslink Capital"",""Homebrew""]",
"6/1/2023, 2:09:24 AM",OpenAI,https://www.cbinsights.com/company/openai,29,7/22/2019,2019,San Francisco,United States,Artificial intelligence,"[""Khosla Ventures""]",
"6/1/2023, 2:09:23 AM",Databricks,https://www.cbinsights.com/company/databricks,31,2/5/2019,2019,San Francisco,United States,Data management & analytics,"[""Andreessen Horowitz"",""New Enterprise Associates"",""Battery Ventures""]",
"6/1/2023, 2:12:33 AM",REEF Technology,https://www.cbinsights.com/company/parkjockey,1,12/10/2018,2018,Miami,United States,"Supply chain, logistics, & delivery","[""Target Global"",""UBS Asset Management"",""Mubadala Capital""]",
"6/1/2023, 2:12:33 AM",BitFury,https://www.cbinsights.com/company/bitfury-group,1,11/6/2018,2018,Amsterdam,Netherlands,Hardware,"[""Georgian Co-Investment Fund"",""iTech Capital"",""Galaxy Digital""]",
"6/1/2023, 2:12:33 AM",TERMINUS Technology,https://www.cbinsights.com/company/terminus-technologies,1,10/25/2018,2018,Beijing,China,Hardware,"[""China Everbright Limited"",""IDG Capital"",""iFLYTEK""]",
"6/1/2023, 2:12:33 AM",Omio,https://www.cbinsights.com/company/goeuro,1,10/23/2018,2018,Berlin,Germany,Travel,"[""Lakestar"",""Battery Ventures"",""New Enterprise Associates""]",
"6/1/2023, 2:12:32 AM",Hosjoy,https://www.cbinsights.com/company/hosjoy,1,10/18/2018,2018,Nanjing,China,E-commerce & direct-to-consumer,"[""U.S.-China Green Fund"",""Founder H Fund"",""Richland Equities""]",
"6/1/2023, 2:12:32 AM",Momenta,https://www.cbinsights.com/company/momenta,1,10/17/2018,2018,Beijing,China,Artificial intelligence,"[""Sinovation Ventures"",""Tencent Holdings"",""Sequoia Capital China""]",
"6/1/2023, 2:12:32 AM",Tresata,https://www.cbinsights.com/company/tresata,1,10/10/2018,2018,Charlotte,United States,Fintech,"[""GCP Capital Partners""]",
"6/1/2023, 2:12:32 AM",Banma Network Technologies,https://www.cbinsights.com/company/banma-zhixing,1,9/13/2018,2018,Shanghai,China,Auto & transportation,"[""Yunfeng Capital"",""SDIC Innovation Investment Management"",""Shang Qi Capital""]",
"6/1/2023, 2:12:32 AM",FlashEx,https://www.cbinsights.com/company/shansong-express,1,8/27/2018,2018,Beijing,China,"Supply chain, logistics, & delivery","[""Prometheus Capital"",""Matrix Partners China"",""JD Capital Management""]",
"6/1/2023, 2:12:32 AM",Wacai,https://www.cbinsights.com/company/wacai,1,7/18/2018,2018,Hangzhou,China,Mobile & telecommunications,"[""Qiming Venture Partners"",""China Broadband Capital"",""CDH Investments""]",
"6/1/2023, 2:12:32 AM",Pat McGrath Labs,https://www.cbinsights.com/company/pat-mcgrath-labs,1,7/16/2018,2018,New York,United States,Consumer & retail,"[""One Luxury Group"",""Eurazeo""]",
"6/1/2023, 2:12:32 AM",Movile,https://www.cbinsights.com/company/movile,1,7/12/2018,2018,Sao Paulo,Brazil,Mobile & telecommunications,"[""Innova Capital - FIP"",""3G Capital Management"",""Prosus Ventures""]",
"6/1/2023, 2:12:31 AM",MediaMath,https://www.cbinsights.com/company/mediamath,1,7/10/2018,2018,New York,United States,Internet software & services,"[""Silicon Valley Bank"",""QED Investors"",""European Founders Fund""]",
"6/1/2023, 2:12:31 AM",LinkDoc Technology,https://www.cbinsights.com/company/linkdoc-technology,1,7/5/2018,2018,Beijing,China,Health,"[""China Investment Corporation"",""New Enterprise Associates""]",
"6/1/2023, 2:12:31 AM",China Cloud,https://www.cbinsights.com/company/china-cloud-technology-service,1,6/11/2018,2018,Wuxi,China,Hardware,"[""V Star Capital"",""GF Xinde Investment Management Co."",""Haitong Leading Capital Management""]",
"6/1/2023, 2:12:31 AM",Huike Group,https://www.cbinsights.com/company/uniquedu,1,5/24/2018,2018,Beijing,China,Edtech,"[""Fosun RZ Capital"",""Oceanwide Holdings"",""Shenzhen Qianhe Capital Management Co.""]",
"6/1/2023, 2:12:31 AM",HMD Global,https://www.cbinsights.com/company/hmd-global,1,5/21/2018,2018,Espoo,Finland,Mobile & telecommunications,"[""Ginko Ventures""]",
"6/1/2023, 2:12:31 AM",Dxy.cn,https://www.cbinsights.com/company/dxy,1,4/10/2018,2018,Hangzhou,China,Health,"[""Tencent Holdings"",""DCM Ventures""]",
"6/1/2023, 2:12:22 AM",Percent,https://www.cbinsights.com/company/percent-3,1,11/30/2018,2018,Beijing,China,Artificial intelligence,"[""IDG Capital""]",
"6/1/2023, 2:12:22 AM",Leapmotor,https://www.cbinsights.com/company/leap-motor,1.01,11/20/2018,2018,Hangzhou,China,Auto & transportation,"[""Sequoia Capital China"",""Gopher Asset Management"",""Shanghai Electric Group""]",
"6/1/2023, 2:12:21 AM",OrCam Technologies,https://www.cbinsights.com/company/orcam-technologies,1.03,2/20/2018,2018,Jerusalem,Israel,Artificial intelligence,"[""Intel Capital"",""Aviv Venture Capital""]",
"6/1/2023, 2:12:19 AM",Nxin,https://www.cbinsights.com/company/nxin,1.08,9/18/2018,2018,Beijing,China,Internet software & services,"[""Beijing Juneng Hesheng Industry Investment Fund"",""Beijing Shuju Xinrong Fund""]",
"6/1/2023, 2:12:09 AM",Tuhu,https://www.cbinsights.com/company/lantu-information-technology,1.16,9/15/2018,2018,Shanghai,China,Auto & transportation,"[""Qiming Venture Partners"",""Yaxia Automobile"",""Far East Horizon""]",
"6/1/2023, 2:11:56 AM",WTOIP,https://www.cbinsights.com/company/wtoip,1.27,4/8/2018,2018,Guangzhou,China,Internet software & services,"[""Dark Horse Technology Group"",""Hopu Investment Management"",""Kefa Capital""]",
"6/1/2023, 2:11:56 AM",Intercom,https://www.cbinsights.com/company/intercom,1.28,3/27/2018,2018,San Francisco,United States,Internet software & services,"[""FirstMark Capital"",""Tiger Global Management""]",
"6/1/2023, 2:11:51 AM",Unisound,https://www.cbinsights.com/company/unisound,1.31,7/19/2018,2018,Beijing,China,Artificial intelligence,"[""Qiming Venture Partners"",""China Internet Investment Fund"",""Qualcomm Ventures""]",
"6/1/2023, 2:11:50 AM",GPclub,https://www.cbinsights.com/company/gpclub,1.32,10/22/2018,2018,Seoul,South Korea,Other,"[""Goldman Sachs""]",
"6/1/2023, 2:11:49 AM",Klook,https://www.cbinsights.com/company/klook,1.35,8/7/2018,2018,Central,Hong Kong,Travel,"[""Sequoia Capital China"",""Goldman Sachs"",""Matrix Partners China""]",
"6/1/2023, 2:11:49 AM",DeepBlue Technology,https://www.cbinsights.com/company/quixmart,1.35,4/16/2018,2018,Shanghai,China,Artificial intelligence,"[""DESUN Capital"",""Yunfeng Capital"",""Meridian Capital""]",
"6/1/2023, 2:11:44 AM",Hive Box,https://www.cbinsights.com/company/hive-box,1.4,1/23/2018,2018,Shenzhen,China,"Supply chain, logistics, & delivery","[""Eastern Bell Capital"",""SF Holding Co"",""STO Express""]",
"6/1/2023, 2:11:44 AM",Cabify,https://www.cbinsights.com/company/cabify,1.4,1/22/2018,2018,Madrid,Spain,Auto & transportation,"[""Seaya Ventures"",""Otter Rock Capital"",""Rakuten""]",
"6/1/2023, 2:11:40 AM",Juma Peisong,https://www.cbinsights.com/company/juma-peisong,1.45,11/26/2018,2018,Chengdu,China,"Supply chain, logistics, & delivery","[""Ding Xiang Capital"",""New Hope Fund"",""Sino-Ocean Capital""]",
"6/1/2023, 2:11:40 AM",Coocaa,https://www.cbinsights.com/company/coocaa,1.45,3/16/2018,2018,Shenzhen,China,Hardware,"[""Baidu"",""Tencent Holdings""]",
"6/1/2023, 2:11:31 AM",Cambridge Mobile Telematics,https://www.cbinsights.com/company/cambridge-mobile-telematics,1.5,12/19/2018,2018,Cambridge,United States,Auto & transportation,"[""SoftBank Group""]",
"6/1/2023, 2:11:31 AM",Yijiupi,https://www.cbinsights.com/company/yi-jiu-pi,1.5,9/20/2018,2018,Beijing,China,Consumer & retail,"[""Source Code Capital"",""Meituan Dianping"",""Tencent Holdings""]",
"6/1/2023, 2:11:31 AM",JOLLY Information Technology,https://www.cbinsights.com/company/jolly-information-technology,1.5,5/29/2018,2018,Hangzhou,China,E-commerce & direct-to-consumer,"[""Legend Capital"",""CDH Investments"",""Sequoia Capital China""]",
"6/1/2023, 2:11:21 AM",Cao Cao Mobility,https://www.cbinsights.com/company/caocao,1.6,1/17/2018,2018,Hangzhou,China,Auto & transportation,"[""People Electrical Appliance Group China"",""Zhongrong International Trust""]",
"6/1/2023, 2:11:20 AM",Jusfoun Big Data,https://www.cbinsights.com/company/jusfoun-big-data,1.62,7/9/2018,2018,Beijing,China,Data management & analytics,"[""Boxin Capital"",""DT Capital Partners"",""IDG Capital""]",
"6/1/2023, 2:11:15 AM",PAX,https://www.cbinsights.com/company/ploom,1.7,10/22/2018,2018,San Francisco,United States,Consumer & retail,"[""Tao Capital Partners"",""Global Asset Capital"",""Tiger Global Management""]",
"6/1/2023, 2:11:15 AM",Harry's,https://www.cbinsights.com/company/harrys-razor-company,1.7,2/16/2018,2018,New York,United States,Consumer & retail,"[""Thrive Capital"",""Tiger Global Management"",""Temasek""]",
"6/1/2023, 2:11:14 AM",AIWAYS,https://www.cbinsights.com/company/aiways,1.78,4/16/2018,2018,Shanghai,China,Auto & transportation,"[""Jiangsu Sha Steel Group"",""Shanghai Puyin Industry"",""Funa Yuanchuang Technology""]",
"6/1/2023, 2:11:09 AM",Geek+,https://www.cbinsights.com/company/geek-,2,11/21/2018,2018,Beijing,China,Hardware,"[""Volcanics Ventures"",""Vertex Ventures China"",""Warburg Pincus""]",
"6/1/2023, 2:10:58 AM",4Paradigm,https://www.cbinsights.com/company/4paradigm,2,12/19/2018,2018,Beijing,China,Artificial intelligence,"[""Sequoia Capital China"",""China Construction Bank"",""Bank of China""]",
"6/1/2023, 2:10:58 AM",Formlabs,https://www.cbinsights.com/company/formlabs,2,8/1/2018,2018,Somerville,United States,Hardware,"[""Pitango Venture Capital"",""DFJ Growth Fund"",""Foundry Group""]",
"6/1/2023, 2:10:58 AM",Preferred Networks,https://www.cbinsights.com/company/preferred-networks,2,5/17/2018,2018,Tokyo,Japan,Artificial intelligence,"[""Toyota Motor Corporation"",""Mizuho Financial Group"",""FANUC""]",
"6/1/2023, 2:10:53 AM",YITU Technology,https://www.cbinsights.com/company/yitu-technology,2.17,3/8/2018,2018,Shanghai,China,Artificial intelligence,"[""Sequoia Capital China"",""Banyan Capital""]",
"6/1/2023, 2:10:50 AM",NuCom Group,https://www.cbinsights.com/company/nucom-grou,2.2,2/22/2018,2018,Unterfoehring,Germany,Other,"[""General Atlantic""]",
"6/1/2023, 2:10:50 AM",Zume,https://www.cbinsights.com/company/zume-pizza,2.25,11/1/2018,2018,Mountain View,United States,Consumer & retail,"[""Softbank Group"",""AME Cloud Ventures"",""SignalFire""]",
"6/1/2023, 2:10:41 AM",BYTON,https://www.cbinsights.com/company/future-mobility,2.5,4/20/2018,2018,Nanjing,China,Auto & transportation,"[""FAW Group"",""Tencent Holdings"",""Tus Holdings""]",
"6/1/2023, 2:10:39 AM",Xinchao Media,https://www.cbinsights.com/company/xinchao-media,2,4/9/2018,2018,Chengdu,China,Internet software & services,"[""JD.com"",""Baidu"",""Vision Plus Capital""]",
"6/1/2023, 2:10:37 AM",Tradeshift,https://www.cbinsights.com/company/tradeshift,2.7,5/30/2018,2018,San Francisco,United States,Fintech,"[""Notion Capital"",""Scentan Ventures"",""Kite Ventures""]",
"6/1/2023, 2:10:36 AM",Graphcore,https://www.cbinsights.com/company/graphcore,2.77,12/18/2018,2018,Bristol,United Kingdom,Artificial intelligence,"[""Dell Technologies Capital"",""Pitango Venture Capital"",""Amadeus Capital Partners""]",
"6/1/2023, 2:10:31 AM",Seismic,https://www.cbinsights.com/company/seismic-software,3,12/18/2018,2018,San Diego,United States,Internet software & services,"[""Jackson Square Ventures"",""General Atlantic"",""Lightspeed Venture Partners""]",
"6/1/2023, 2:10:28 AM",Zuoyebang,https://www.cbinsights.com/company/zuoyebang,3,7/18/2018,2018,Beijing,China,Edtech,"[""Sequoia Capital China"",""Xiang He Capital"",""GGV Capital""]",
"6/1/2023, 2:10:28 AM",Circle,https://www.cbinsights.com/company/circle-internet-financial,3,5/15/2018,2018,Boston,United States,Fintech,"[""General Catalyst"",""Digital Currency Group"",""Accel""]",
"6/1/2023, 2:10:26 AM",Udaan,https://www.cbinsights.com/company/udaan,3.1,9/4/2018,2018,Bengaluru,India,"Supply chain, logistics, & delivery","[""DST Global"",""Lightspeed Venture Partners"",""Microsoft ScaleUp""]",
"6/1/2023, 2:10:22 AM",Youxia Motors,https://www.cbinsights.com/company/youxia,3.35,4/2/2018,2018,Shanghai,China,Auto & transportation,"[""China Environmental Protection Industry"",""China Fortune Ocean""]",
"6/1/2023, 2:10:15 AM",Cohesity,https://www.cbinsights.com/company/cohesity,3.7,6/11/2018,2018,San Jose,United States,Data management & analytics,"[""SoftBank Group"",""Sequoia Capital"",""Wing Venture Capital""]",
"6/1/2023, 2:10:14 AM",Convoy,https://www.cbinsights.com/company/convoy,3.8,9/21/2018,2018,Seattle,United States,"Supply chain, logistics, & delivery","[""Greylock Partners"",""capitalG"",""Y Combinator""]",
"6/1/2023, 2:10:13 AM",Medlinker,https://www.cbinsights.com/company/medlinker,3.92,7/31/2018,2018,Chengdu,China,Health,"[""China Health Industry Investment Fund"",""China Renaissance"",""and Sequoia Capital China""]",
"6/1/2023, 2:10:11 AM",Branch,https://www.cbinsights.com/company/branch-metrics,4,9/10/2018,2018,Redwood City,United States,Mobile & telecommunications,"[""New Enterprise Associates"",""Pear"",""Cowboy Ventures""]",
"6/1/2023, 2:10:11 AM",Cerebras Systems,https://www.cbinsights.com/company/cerebras-systems,4,11/14/2018,2018,Los Altos,United States,Hardware,"[""Benchmark"",""Foundation Capital"",""Sequoia Capital""]",
"6/1/2023, 2:10:08 AM",Radiology Partners,https://www.cbinsights.com/company/radiology-partners,4,2/26/2018,2018,El Segundo,United States,Health,"[""New Enterprise Associates"",""Starr Investment Holdings""]",
"6/1/2023, 2:10:07 AM",Greensill,https://www.cbinsights.com/company/greensill,4,7/16/2018,2018,London,United Kingdom,Fintech,"[""SoftBank Group"",""General Atlantic""]",
"6/1/2023, 2:10:06 AM",Dataminr,https://www.cbinsights.com/company/dataminr,4.1,6/4/2018,2018,New York,United States,Artificial intelligence,"[""Venrock"",""Institutional Venture Partners"",""Goldman Sachs""]",
"6/1/2023, 2:10:05 AM",ThoughtSpot,https://www.cbinsights.com/company/thoughtspot,4.2,5/8/2018,2018,Sunnyvale,United States,Internet software & services,"[""Lightspeed Venture Partners"",""Khosla Ventures"",""Geodesic Capital""]",
"6/1/2023, 2:10:04 AM",OutSystems,https://www.cbinsights.com/company/outsystem,4.3,6/5/2018,2018,Boston,United States,Internet software & services,"[""KKR"",""ES Ventures"",""North Bridge Growth Equity""]",
"6/1/2023, 2:10:02 AM",Monzo,https://www.cbinsights.com/company/mondo,4.5,10/31/2018,2018,London,United Kingdom,Fintech,"[""Passion Capital"",""Thrive Capital"",""Orange Digital Ventures""]",
"6/1/2023, 2:09:56 AM",Hello TransTech,https://www.cbinsights.com/company/hellobike,5,6/1/2018,2018,Shanghai,China,Auto & transportation,"[""Ant Financial Services Group"",""GGV Capital""]",
"6/1/2023, 2:09:54 AM",Rappi,https://www.cbinsights.com/company/rappi,5.25,8/31/2018,2018,Bogota,Colombia,"Supply chain, logistics, & delivery","[""DST Global"",""Andreessen Horowitz"",""Sequoia Capital"",""Redpoint e.ventures""]",
"6/1/2023, 2:09:52 AM",Easyhome,https://www.cbinsights.com/company/easyhome,5.78,2/12/2018,2018,Beijing,China,Consumer & retail,"[""Alibaba Group"",""Boyu Capital"",""Borui Capital""]",
"6/1/2023, 2:09:50 AM",Upgrade,https://www.cbinsights.com/company/upgrade,6.28,2/12/2018,2018,San Francisco,United States,Fintech,"[""Union Square Ventures"",""Ribbit Capital"",""VY Capital""]",
"6/1/2023, 2:09:47 AM",Ziroom,https://www.cbinsights.com/company/ziroom,6.6,1/17/2018,2018,Beijing,China,E-commerce & direct-to-consumer,"[""Sequoia Capital China"",""Warburg Pincus"",""General Catalyst""]",
"6/1/2023, 2:09:46 AM",Automation Anywhere,https://www.cbinsights.com/company/automation-anywhere,6.8,7/2/2018,2018,San Jose,United States,Artificial intelligence,"[""General Atlantic"",""Goldman Sachs"",""New Enterprise Associates""]",
"6/1/2023, 2:09:46 AM",Toss,https://www.cbinsights.com/company/viva-republica-co-ltd,7,12/9/2018,2018,Seoul,South Korea,Fintech,"[""Bessemer Venture Partners"",""Qualcomm Ventures"",""Kleiner Perkins Caufield & Byers""]",
"6/1/2023, 2:09:44 AM",Netskope,https://www.cbinsights.com/company/netskope,7.5,11/13/2018,2018,Santa Clara,United States,Cybersecurity,"[""Lightspeed Venture Partners"",""Social Capital"",""Accel""]",
"6/1/2023, 2:09:43 AM",Flexport,https://www.cbinsights.com/company/flexport,8,4/30/2018,2018,San Francisco,United States,"Supply chain, logistics, & delivery","[""Bloomberg Beta"",""Founders Fund"",""First Round Capital""]",
"6/1/2023, 2:09:42 AM",Swiggy,https://www.cbinsights.com/company/swiggy,8,6/21/2018,2018,Bengaluru,India,"Supply chain, logistics, & delivery","[""Accel India"",""SAIF Partners"",""Norwest Venture Partners""]",
"6/1/2023, 2:09:41 AM",Tempus,https://www.cbinsights.com/company/tempus,8.1,3/21/2018,2018,Chicago,United States,Health,"[""New Enterprise Associates"",""T. Rowe Associates"",""Lightbank""]",
"6/1/2023, 2:09:40 AM",Bolt,https://www.cbinsights.com/company/taxify,8.4,5/29/2018,2018,Tallinn,Estonia,Auto & transportation,"[""Didi Chuxing"",""Diamler"",""TMT Investments""]",
"6/1/2023, 2:09:39 AM",Pony.ai,https://www.cbinsights.com/company/ponyai,8.5,7/11/2018,2018,Fremont,United States,Artificial intelligence,"[""Sequoia Capital China"",""IDG Capital"",""DCM Ventures""]",
